LMT1_x,LMT1_y,LMT1_z,RMT1_x,RMT1_y,RMT1_z,LMT5_x,LMT5_y,LMT5_z,RMT5_x,RMT5_y,RMT5_z,LHeel_x,LHeel_y,LHeel_z,RHeel_x,RHeel_y,RHeel_z
-673.1579295,-801.3900253,49.52353027,540.6491354,-846.7415309,20.94893242,-668.8723695,-783.5324953,-69.65431224,517.5873576,-856.4838769,133.2962907,-631.8538545,-589.4060217,-9.903415663,321.4518544,-866.4206362,68.13785119
-685.7269407,-775.9844797,50.9717298,545.7389018,-843.7702147,17.92309413,-673.8469634,-762.02219,-68.18929473,525.0327712,-859.2901285,130.0758098,-632.1397316,-567.7398762,-11.9842389,327.8527448,-868.5208945,68.10968397
-695.3203669,-750.0805466,52.21555085,545.7961813,-843.8975578,15.36297262,-676.6238193,-740.490398,-66.51319275,526.6256844,-862.8658588,127.2660608,-630.367607,-546.1910338,-14.14787789,328.4881668,-870.8819201,68.0205053
-701.3595598,-723.9777041,54.16281162,542.1933938,-846.1427088,14.06911155,-679.8183833,-718.364495,-64.44201772,523.6606872,-866.6046327,125.8207653,-625.0936905,-525.3282008,-15.90296919,325.2084882,-872.7110136,67.53773565
-705.5901139,-698.5616246,54.47496406,534.5197157,-851.1270564,12.96401152,-677.217071,-697.6186037,-62.77812002,516.393305,-872.7778159,124.5601188,-618.6860691,-504.8985246,-17.37757084,317.59563,-876.769438,67.33510273
-706.1915149,-673.4654959,56.03224933,523.4843458,-857.7572708,12.83890561,-676.070608,-676.1790901,-60.73575102,504.9651481,-879.5747693,124.3344849,-608.9345921,-485.7398101,-17.92779094,306.1213661,-879.4615999,67.03546347
-703.7844888,-650.1355921,56.15928068,509.6857966,-867.405256,14.09317789,-669.4067417,-656.4176862,-59.23549021,489.1098092,-886.9153691,125.6562407,-598.6462028,-466.8452546,-18.21165612,291.1567013,-883.6743288,65.47670742
-699.0541602,-628.9658375,56.69548999,494.1616762,-877.0948052,15.33066302,-662.561117,-637.7493239,-57.88354611,471.7882895,-894.4469174,126.9042643,-586.9659624,-449.8641458,-17.73073665,274.6974988,-886.6980932,64.35277027
-691.8217573,-607.6531339,56.98562577,475.0740136,-888.9015954,16.48466235,-653.2553639,-618.7194585,-56.70567152,450.8914221,-902.9971893,128.1393714,-573.0795388,-432.6633384,-16.90859371,254.8915986,-889.5772054,63.16626765
-682.2284542,-587.7427752,56.97142317,453.614036,-901.3879028,17.32393427,-641.6725062,-600.5969283,-55.86329513,428.0636267,-911.3370929,129.1319496,-558.0245313,-416.1197144,-15.8600589,233.2375815,-892.0377034,62.16151212
-670.2863914,-569.4987881,56.62224427,430.230097,-913.3976945,17.38094488,-628.0902177,-583.6211369,-55.45216623,404.1104802,-918.9090437,129.3309756,-541.7537137,-400.517127,-14.84915477,210.2853135,-894.3004503,61.17904244
-656.2856009,-552.865965,56.00354148,405.0417967,-923.7956749,16.47689482,-612.6103328,-567.9151499,-55.37093981,379.1690694,-924.7818559,128.6397656,-524.4843937,-385.8250815,-14.06361881,185.969093,-896.3064515,60.18972188
-640.2733818,-538.2165593,55.07277739,378.4711255,-931.7721407,14.60394149,-595.3451971,-553.7651745,-55.7208982,353.3222709,-927.4363658,126.8612044,-506.1244756,-372.428954,-13.48665674,160.2723888,-898.1819191,58.44994658
-622.4821121,-525.7598145,53.8822491,350.9475702,-936.2078102,11.921415,-576.6925064,-541.3994657,-56.55206814,326.3387105,-927.2136815,124.0044346,-486.6399902,-360.7421498,-13.17563079,133.1850673,-899.1851643,55.2203469
-602.9833498,-515.9524229,52.42049886,322.8052673,-936.8751975,8.5205733,-556.796101,-531.076324,-57.91802111,298.208814,-923.6968727,120.1814374,-466.1821768,-351.0724438,-13.01623164,104.969239,-898.921328,50.44682655
-582.1368513,-509.0807638,50.58196843,294.1070408,-935.3393013,4.752499042,-535.892341,-523.1947094,-59.87142363,268.9941032,-918.1746849,115.7682056,-444.809941,-343.9352526,-13.00849125,76.01907134,-896.2751475,44.3750459
-560.2003493,-505.3121977,48.52799357,264.8583259,-932.1272998,1.020615746,-514.2515131,-517.9679948,-62.22115458,239.0973609,-911.9277556,111.3818087,-422.8838757,-339.3994555,-13.1880811,46.65549865,-891.2693601,38.19115659
-537.7136093,-504.0469969,46.25379263,235.8652691,-929.1779963,-2.069232918,-492.0247421,-515.2206679,-64.73983165,209.524903,-907.8046766,107.9305783,-399.9887637,-337.6467967,-13.66460415,18.21129078,-883.7463759,32.80148126
-513.8888057,-506.2144088,44.15763757,205.5738509,-925.0206935,-4.449963668,-469.1530003,-515.7682739,-67.40570977,179.2486031,-902.3782981,105.2950631,-378.2969837,-338.0104208,-14.7201779,-11.83098622,-877.8914661,29.78776066
-489.521664,-510.8522103,41.96143691,175.453392,-922.2363926,-5.225808482,-445.6089238,-518.6874008,-70.05492907,149.4250035,-898.7483814,104.4152252,-356.5720208,-340.2712352,-16.44978156,-41.41545643,-872.5577436,28.84454367
-464.4922308,-517.6825384,39.81095084,145.5551011,-920.6374307,-4.752755774,-421.2364547,-524.1798138,-72.54522114,119.8328415,-896.8675015,104.9072495,-335.2448034,-344.3397191,-18.75608334,-70.78560542,-868.7995873,29.45877047
-438.8493553,-527.3116753,37.98338793,115.2797858,-919.9720498,-3.481307804,-396.4667274,-532.502646,-74.77305775,89.92782351,-896.5400235,106.3282,-315.1918048,-350.2949904,-21.64057666,-100.6377485,-866.8128302,31.36514683
-412.8149265,-539.4616632,36.12024951,85.00954711,-920.1751664,-1.496429253,-371.1660748,-543.2055084,-76.96644739,59.44779753,-897.1676217,108.3596303,-296.6976193,-357.8430534,-24.79407849,-130.8326169,-866.5320347,33.05565616
-386.1947541,-553.9722089,34.32934351,54.56168624,-920.7752318,0.020781845,-345.4593545,-556.0678415,-79.13131794,28.65352529,-899.3394567,110.1108078,-279.7984327,-367.0530993,-28.26391262,-161.1450411,-866.5146713,34.42062354
-359.3454965,-570.9384212,32.3383893,24.04108911,-922.1744146,1.369977116,-319.4687658,-571.0426307,-81.44876997,-2.923516651,-902.1537026,111.4516239,-264.7238545,-378.2621898,-31.75886874,-191.6354297,-866.8969723,34.33795471
-332.4046469,-589.8501375,29.84537223,-6.955056957,-924.8761818,1.949963289,-293.100067,-587.6119367,-84.12781837,-35.01773969,-905.6013489,111.8544026,-250.8641193,-391.5872052,-35.0131774,-222.140316,-866.5611546,32.65024707
-303.3726287,-609.6273397,28.03427674,-37.25797481,-924.2010436,1.381222832,-266.3810987,-605.2591188,-86.64510793,-67.2415103,-909.5717598,111.5833898,-239.0015505,-406.0540818,-39.775548,-252.7283437,-866.2698656,30.75847358
-274.9706341,-630.8196861,25.15424182,-68.67148199,-926.6725479,0.49774884,-239.1377202,-623.942252,-89.76147517,-99.54818739,-912.6976806,110.5167193,-226.8609916,-423.0692719,-43.55056791,-283.1677412,-864.3596101,28.21296058
-245.766646,-652.3761117,22.30365611,-100.1637865,-928.5991104,-1.014383774,-211.0795682,-643.134379,-92.80609525,-131.5601754,-916.0241067,108.9983342,-215.1829947,-441.7712739,-47.49947052,-313.3075385,-861.644232,26.43332174
-215.3823691,-673.9798746,19.95933502,-131.9012034,-930.4991098,-2.677478148,-182.0740925,-662.6527787,-95.36471923,-163.4622017,-919.9385648,107.5140187,-203.9572292,-462.03576,-51.69770082,-342.9427196,-857.6106762,25.49715309
-185.0605736,-696.1316437,17.59936574,-164.1365718,-933.7241584,-4.103222945,-152.4244834,-682.5044949,-97.66975282,-195.2207873,-923.1927586,106.2288806,-191.974182,-484.3788403,-55.14256752,-371.9280948,-852.3014598,25.2697132
-154.2005,-718.2832395,15.5825897,-196.3952059,-937.1385958,-5.539415017,-122.0357286,-702.3077231,-99.51828041,-226.7200733,-927.0161441,105.0416971,-179.4126266,-508.3099939,-58.27857657,-399.7365242,-845.8263544,25.70078128
-122.7553246,-740.3195478,14.04984314,-228.7480334,-941.0360491,-6.879399958,-90.84127619,-721.8427329,-100.7422675,-257.9367097,-931.167524,104.0310402,-165.7988641,-533.6432967,-60.86331837,-426.0513455,-838.191309,27.13219808
-90.78763678,-762.3084752,12.31424728,-260.1723236,-945.0921441,-7.899231722,-58.51110369,-740.4113659,-101.7865876,-288.419499,-935.3666649,103.2665881,-150.8301121,-559.9328634,-62.64424019,-450.0770764,-829.8991233,28.65072198
-57.97731579,-783.8765383,11.15037187,-291.4510839,-949.6986319,-8.832130972,-25.5713479,-758.2756376,-102.1221813,-318.5690391,-939.8956293,102.6079405,-134.3393952,-587.0407418,-63.71392149,-471.4928203,-820.4946443,30.62925944
-24.24778305,-804.5229381,10.59235292,-322.4598482,-954.6795818,-9.614796427,7.554694791,-775.3604628,-101.9876526,-348.6498263,-944.7932775,102.039153,-116.46589,-614.6391226,-64.37412606,-489.8318481,-810.2867997,32.79720617
10.44328709,-824.5695415,10.16702753,-352.4351951,-959.1068404,-10.21800641,41.66083126,-790.9511699,-101.3364054,-377.3308215,-948.4526747,101.6615067,-96.55176949,-642.219336,-63.86404466,-505.2970956,-800.1874478,34.89873958
46.27351788,-842.8774723,10.58207152,-381.5739701,-962.7120612,-10.68232987,75.73026082,-805.5676571,-100.2179419,-406.1061549,-952.1160943,101.2776474,-75.19057985,-669.6625824,-63.06164587,-517.5705101,-789.9342513,37.35354662
82.96227426,-859.6053129,11.44942816,-409.466822,-964.9249233,-10.7716004,109.9589228,-818.876101,-98.77309162,-434.1922274,-954.1674376,101.146925,-52.19423055,-696.5884896,-61.61782765,-527.4022542,-780.0444481,39.71172041
120.6021803,-874.3787952,12.89526582,-435.6587905,-965.2892808,-10.39141309,144.5442963,-830.756936,-96.91920861,-460.8157236,-954.2005188,101.3885027,-27.42314137,-722.7331882,-59.68784447,-535.8369536,-770.6484764,42.02623524
158.9434566,-886.4656409,15.08425344,-460.3461993,-963.4793547,-9.263115987,178.9761981,-841.047825,-94.78900432,-486.9254892,-951.692597,102.1173369,-1.356114646,-747.7493901,-57.31087796,-543.5717032,-761.2332881,44.19817538
197.6430656,-895.7056027,18.00150099,-483.2252274,-959.0984966,-7.358540705,213.3106388,-849.378411,-92.20329247,-511.7790071,-946.3020562,103.4168003,25.98231055,-771.280905,-54.31147008,-551.8221257,-751.4880658,46.17936444
236.2902881,-901.8334944,21.48426849,-504.2451165,-952.2134746,-4.558215842,247.1670817,-855.4187026,-89.26679056,-535.161106,-937.8403728,105.3895835,54.22595204,-792.9700985,-50.52036471,-561.4400125,-740.8557221,47.6912651
274.2615788,-904.8622969,25.46925098,-524.0167784,-942.9388185,-0.930100559,280.1282044,-859.2040226,-85.95626319,-557.2563298,-926.3460555,108.0189666,83.11176761,-812.3144649,-45.76581248,-572.5189593,-728.7582244,48.42390609
310.844886,-905.0321568,29.78654327,-543.5273672,-931.7408336,3.2195261,311.5665968,-860.9256255,-82.38839922,-578.3821422,-912.1305887,111.1583656,112.0189947,-829.1453541,-40.01610279,-584.0879222,-715.0163993,48.42141527
345.5287058,-903.4541727,33.9138664,-563.2685687,-918.9472036,7.347662471,341.1594595,-861.3882846,-79.00975479,-598.6724155,-895.7161468,114.3796943,140.5693136,-843.3443997,-33.58259473,-595.2580266,-699.8473629,47.749655
378.0198899,-900.0391634,38.04070007,-583.7885711,-904.205191,10.57170283,368.6997618,-861.0208762,-75.66103105,-617.5491043,-877.0912833,117.2314763,168.3286782,-854.5713589,-26.31285487,-605.4276928,-683.0517296,46.38419251
407.4783503,-895.5315497,42.01108357,-604.8544518,-887.5983405,13.0859627,393.8365496,-860.5777146,-72.57025864,-634.5875941,-856.516243,119.8496821,194.4317788,-863.0801291,-19.11801694,-614.5405127,-664.9142453,44.32109464
433.1921345,-890.3431246,46.16930827,-626.0235898,-868.9310883,14.47258205,416.5120857,-861.007403,-69.58168155,-649.3588154,-834.4735305,121.7934399,218.1594598,-868.9022124,-12.82702,-622.5334189,-645.5452427,41.76288342
454.778892,-884.7973612,50.552743,-646.528558,-847.9483776,14.94253015,436.7451105,-862.2481093,-66.51067619,-661.2465354,-811.0807239,123.0303386,238.9571705,-872.2786082,-8.145117126,-628.9736978,-624.8315848,38.82031397
471.536942,-879.0552218,55.49086917,-665.994084,-824.4224782,14.05139056,453.9367033,-864.817968,-62.93523047,-670.5230852,-787.1444698,122.8665369,255.9452813,-874.1568622,-5.144366015,-634.1410077,-602.7283773,36.34946939
483.3629857,-874.0657322,60.46995608,-683.3042243,-798.631448,12.25162819,467.6903146,-868.0670589,-58.92966929,-676.8529974,-762.9106139,121.4935511,268.813798,-875.1391398,-3.934272302,-637.3387074,-579.4073262,34.40927447
490.1052808,-870.8252683,65.3895144,-698.133951,-770.6536917,9.855747795,477.2968271,-871.3498045,-54.48664131,-680.0159439,-738.6129296,118.9367397,277.1765793,-875.8657748,-3.834642467,-638.326031,-554.9314812,33.28836044
492.2316147,-869.2247069,69.3621459,-709.4266165,-741.3041186,6.583296231,482.4501452,-875.9091102,-50.62710004,-681.0411548,-714.7810919,114.9459421,281.018782,-876.9386703,-5.050938744,-636.723512,-529.9864384,33.11212682
490.7544947,-870.3253398,72.12999486,-716.983615,-711.1871288,3.225465364,483.2306423,-880.341161,-47.79573408,-679.7042892,-691.430833,110.3155569,281.0974684,-878.4896829,-6.344775836,-631.8679564,-505.1408696,34.00043803
485.4949052,-873.5339759,72.98573165,-720.7722211,-681.2455403,-0.091459378,479.5104075,-885.6222499,-46.82300111,-676.7064333,-668.7610058,105.4444363,276.7711179,-880.6597007,-7.793048193,-623.8475918,-481.3230411,35.51194171
477.4542629,-878.944834,72.49907711,-721.0430254,-652.2977944,-3.131404321,471.4921701,-891.6449421,-47.26338184,-671.9073576,-646.8045964,100.8224568,268.800645,-883.0047404,-9.006789425,-613.0590886,-458.9624203,37.04329869
467.3348338,-886.271644,69.79597337,-717.5321024,-624.9245293,-5.859383506,459.9713464,-898.5179118,-49.92352758,-665.4889824,-625.4938523,96.81318826,257.9074518,-885.1034203,-9.685636422,-599.7372943,-438.2654105,38.22843246
454.9541072,-895.4041081,65.97788908,-710.7005131,-599.5621379,-8.11136585,445.1453004,-905.4518699,-53.76851321,-656.8604514,-605.0915269,93.49227116,244.2816378,-887.0655154,-9.680831334,-584.6559152,-419.0561443,38.71663841
440.6812381,-905.1426682,61.27416399,-700.6410897,-576.4685832,-10.06862005,427.8075319,-912.6271495,-58.37642537,-645.9913775,-585.6413981,90.82522029,228.6856094,-888.8891932,-9.233297215,-568.1323354,-401.166862,38.6279054
423.9224018,-915.1542744,56.67402965,-688.1524162,-555.4151209,-11.73227434,408.0894132,-919.2587549,-62.78808966,-633.2716597,-567.4342978,88.73575064,210.9782469,-890.663044,-8.371107618,-550.2079446,-384.7511239,38.30278312
404.252261,-924.9233868,53.06925017,-673.4022054,-536.2869541,-13.00524302,386.2328608,-923.4233694,-66.14097909,-618.5848283,-550.504362,87.20522592,190.897302,-892.3331683,-6.882373236,-530.8506803,-369.711487,37.88099528
382.1579856,-931.9046277,50.99376043,-656.4409512,-519.3943169,-13.89315959,362.5855214,-925.6637832,-67.80381046,-601.9692385,-535.1190599,86.28073865,168.5086582,-894.1571402,-4.725397912,-510.1862035,-356.2046896,37.47009394
357.7458449,-935.6431146,50.69763604,-637.5749102,-504.8013841,-14.35416271,337.0011165,-924.9085184,-67.59724966,-583.5805926,-521.4105189,85.94782897,143.6556572,-895.321796,-1.534237854,-488.0948523,-344.5170408,36.86825474
331.8794292,-935.2779847,51.5125688,-616.9091684,-493.0110252,-14.42817764,309.5969248,-922.0880691,-66.24509774,-563.4931659,-509.7402706,86.15621743,116.8555551,-895.552839,2.852974834,-464.8383447,-334.9112977,35.95852091
303.9314987,-933.4393627,53.68625549,-594.9480078,-483.8018154,-14.25967833,280.8260182,-917.2829511,-63.54382816,-542.258903,-500.5463268,86.70429074,88.49639162,-893.0030287,7.500178979,-440.4896557,-327.8182086,35.46892239
275.5253108,-929.8846874,55.53015881,-571.6947622,-477.8051023,-13.96208076,251.2761307,-912.2094102,-61.24833536,-519.6800897,-494.0888239,87.42560866,59.69133055,-888.6317697,12.00913221,-415.4852353,-323.2498145,34.74739557
246.7254361,-925.9378017,56.76755548,-547.3865893,-475.0971169,-13.6541203,221.6564803,-907.6247064,-59.7384078,-496.0036624,-490.655296,88.15986959,30.83588666,-883.025642,15.17280629,-390.1717334,-321.2505895,34.19600712
217.7813549,-922.5338058,57.04553973,-522.2045318,-475.0772094,-13.23930609,192.36713,-903.9800922,-59.36442256,-471.3131724,-490.0469881,88.93656826,2.13239523,-877.5407652,16.25679756,-364.9228849,-321.2114353,34.03359326
188.920533,-920.1834098,56.10185372,-496.1801758,-478.5151625,-12.74422419,163.6092483,-901.6086374,-60.29187776,-445.6078531,-492.5334239,89.70298217,-26.28476987,-873.0275293,15.66951343,-340.0293181,-323.417135,34.35327372
159.9877952,-918.8790809,54.28476313,-469.6680404,-484.7485472,-12.26110252,135.1787599,-900.5895077,-62.28466854,-419.2832955,-497.915139,90.39545853,-54.58139301,-869.5904598,12.91428766,-315.957472,-327.3513756,35.21498353
131.4112667,-918.2331075,51.55469815,-442.623235,-493.8976158,-11.52146034,106.7047622,-900.4254956,-65.09917641,-392.2055356,-505.7912027,91.27534565,-82.75715694,-867.3523653,10.01404553,-293.0453498,-332.6727441,36.36781417
102.6879394,-918.2421051,49.08028512,-415.4527513,-505.8520519,-10.48025092,77.92150469,-901.4593813,-67.73870043,-364.8355516,-516.1022089,92.39265843,-111.0682709,-865.7615973,7.249670073,-271.7862485,-339.4906965,37.91971618
73.82111244,-919.9689478,46.66162136,-388.1514132,-520.6573477,-8.963582401,48.55466858,-903.5942305,-70.07676499,-337.0753229,-528.6849612,93.88339334,-139.3238285,-864.3485295,6.075728605,-252.2585128,-347.9169511,39.59055937
45.24544683,-919.6127202,45.45633388,-360.6189351,-537.8544027,-7.197160979,18.58009174,-906.1627489,-71.38184504,-309.1604425,-543.2047455,95.63089808,-167.9324865,-863.1984474,6.168469187,-234.653891,-357.8476978,41.6899389
16.39024241,-919.9716884,45.02903489,-332.5846968,-557.3093873,-4.899438909,-11.95966145,-908.7544211,-71.58053215,-280.8166921,-559.4198158,97.89182859,-196.686384,-861.7209526,7.671906107,-218.6720954,-369.5012704,44.18769611
-13.08115738,-922.8413271,45.32977781,-304.2194843,-578.7727972,-1.852673247,-42.76258741,-911.3032974,-70.99401693,-252.2718372,-577.1298241,100.8566912,-225.1759358,-859.522545,10.69593887,-203.5756631,-383.4058216,46.80345075
-41.99152609,-922.3052552,46.63492213,-274.7270907,-601.4095881,0.831613033,-73.60151003,-915.1572492,-69.49392352,-222.6635609,-596.0611638,103.355866,-253.8753616,-857.7069725,13.15891698,-190.0516657,-398.7810102,50.12882366
-71.99497274,-924.3923491,47.97796568,-244.2980924,-625.3117643,4.000590765,-104.7812417,-917.6361783,-67.85375607,-192.3916205,-615.7863095,106.3009038,-282.610545,-854.9836269,16.29034166,-177.0037829,-416.3091232,53.48593635
-101.9864381,-925.7897961,50.09358217,-213.131972,-649.7187162,6.828966557,-135.580224,-921.282676,-65.61490467,-161.4009837,-636.2184136,108.7699796,-311.0191101,-851.850433,18.21490944,-163.9072132,-435.8943098,56.98709907
-133.2169406,-928.8479079,52.075967,-180.8440343,-674.7500736,9.501005398,-166.945245,-924.1018332,-63.58338981,-129.6976257,-657.0146299,111.0844884,-339.4988469,-847.5864531,20.05582891,-151.1712897,-457.5320844,60.4607863
-164.3568654,-931.6091641,54.15814565,-147.7635282,-699.7230208,11.78507186,-198.1026232,-927.4986144,-61.52063696,-97.01916719,-677.7418347,112.7405642,-367.2632773,-842.6804181,21.04193773,-137.948552,-480.9294844,63.68066219
-196.0465463,-935.4895475,56.18826558,-113.4220487,-724.605897,13.69719117,-229.3881814,-930.9637099,-59.59186917,-63.4938206,-698.2855176,114.0209724,-393.9995289,-836.5057988,21.65866739,-124.1449433,-506.1580986,66.84760804
-227.987064,-939.860961,58.22995278,-78.01408132,-748.9106552,15.18468137,-260.7143256,-934.756675,-57.70167461,-29.26219254,-718.2736125,114.8542905,-419.2714742,-829.109571,21.82647857,-109.2669739,-532.8202142,69.86600359
-259.4105068,-944.2651184,60.15738348,-41.73895766,-772.4225569,16.52673922,-291.7355885,-938.7235149,-55.8667965,5.682966523,-737.4238042,115.4043235,-442.4994738,-821.029378,21.84764729,-92.80292467,-560.5272643,72.67586049
-290.0997669,-948.5452906,61.94160216,-4.231503748,-794.7871667,17.63203533,-322.3103422,-942.7220995,-54.10049468,41.33866319,-755.4965867,115.757271,-463.3011882,-812.2891049,21.68387462,-74.52064002,-588.8895011,75.308135
-320.0874666,-952.5613761,63.69407079,34.46329072,-815.6542407,18.35096512,-352.4752891,-946.693514,-52.29784814,77.53099363,-772.3914312,115.9201616,-481.4229415,-803.1166685,21.08006764,-54.31958476,-617.548832,77.76168999
-349.6303834,-956.4191863,65.27226011,74.22918395,-834.7284123,18.50905484,-382.4788118,-950.4304343,-50.58455917,114.0700365,-787.9803369,115.9017058,-496.6306192,-793.5415958,20.03882811,-32.23397793,-646.1468707,79.90450184
-378.3816649,-959.6531282,66.47529386,114.9965168,-851.7943653,18.35929204,-412.256637,-953.4939639,-49.07508777,150.9174666,-802.0807305,115.7689677,-508.9482931,-784.0260002,18.53114045,-8.212535677,-674.3192107,81.53005574
-405.7294103,-961.3680513,67.37076237,156.9457963,-866.355232,17.62699846,-441.0289493,-954.9567511,-47.75307605,188.2321049,-814.2512822,115.3909036,-519.0178789,-774.9034836,16.45306594,17.71139038,-701.7744553,82.3835623
-431.7062241,-961.2310907,67.75515046,199.6207547,-878.0793556,16.37813223,-468.8695582,-954.4745361,-46.73351403,225.540905,-824.2916263,114.8011004,-527.4945657,-766.11797,13.92452991,45.18861567,-728.1793309,82.26401281
-456.1410163,-959.3811335,67.53913678,242.6334422,-886.5907184,14.67026487,-495.4542832,-951.7937062,-46.15957084,262.3924279,-831.9602317,114.0546504,-535.1558419,-757.5147724,11.21469414,73.9600302,-753.0982724,80.97466293
-478.796235,-955.1905904,66.71523224,285.5370702,-891.7474603,12.35240781,-520.1513413,-946.4320451,-46.20891231,298.5526238,-837.2378404,112.9134302,-543.1733671,-748.694231,8.495995103,103.8208619,-776.4167342,78.27471281
-499.2998457,-948.466851,65.36269498,327.663202,-893.2195955,9.848084071,-542.4464318,-938.3702198,-46.76852983,333.2232586,-840.023234,111.7825679,-552.808833,-739.1092633,6.304451346,134.2917788,-797.4919536,73.91353653
-518.4048311,-939.4107667,63.71292488,368.1577538,-891.4346161,7.326422515,-562.6035332,-927.8693905,-47.86779499,365.9102788,-840.7795298,110.6940629,-564.0531016,-728.1985685,4.658940753,164.9753184,-815.9140094,67.99549169
-537.7870767,-928.4686717,62.31489219,406.227038,-886.6583795,4.922280307,-581.4143785,-915.3361024,-49.31417236,396.1020004,-840.2844369,109.7979593,-575.8122569,-715.7539251,3.263637531,195.2664518,-831.4817124,60.73972682
-557.9860468,-915.6267196,61.21215916,440.9387182,-879.774163,2.462240153,-599.2414248,-900.7177992,-51.09527846,423.8896222,-839.6729935,108.989594,-587.2431249,-701.5652892,2.03248058,224.6538801,-843.6498795,53.23622692
-578.9431398,-900.7405942,60.52550548,471.5568552,-871.1082085,-0.48116133,-615.7900591,-884.2347587,-53.08590154,449.3382384,-839.7131535,108.0190838,-598.0241353,-685.7004888,0.73579727,252.2015513,-852.5847268,46.42671473
-600.1417714,-883.6576861,60.18432048,497.3262799,-861.4489806,-4.166931282,-630.6909354,-866.1136991,-55.1292694,472.4825598,-840.954786,106.3375869,-607.8703311,-668.2412357,-0.782332659,276.8826402,-858.6473508,41.16473914
-620.755278,-864.2926529,59.93444237,517.8421766,-852.0797139,-8.38665705,-643.6684087,-846.5399805,-57.09324071,492.8548812,-842.6262876,103.5816575,-616.3107756,-649.26076,-2.683262861,297.7473589,-862.4219848,37.54598292
-640.174865,-842.8724762,59.56727681,533.089491,-845.0204918,-12.9158208,-654.0268961,-825.7373094,-58.97514904,509.5853464,-844.3842714,99.7859367,-623.0595705,-628.9592098,-4.692831648,314.0265272,-864.2049021,35.1353096
-657.4821108,-819.6040867,59.2270134,543.099502,-839.7557692,-17.59821738,-662.1792884,-804.3053104,-60.26901722,522.1033702,-846.7366386,95.35843552,-627.6342075,-607.7867014,-7.241694837,325.462825,-865.4342594,33.73319313
-671.9937764,-794.869434,58.80639031,548.3450765,-837.6495989,-22.10566202,-668.1180529,-782.4597675,-61.05808323,530.0170772,-850.0101846,90.82935305,-629.5062179,-586.0353148,-10.32036935,332.0524444,-866.3314805,32.72935922
-682.4629425,-769.1397468,58.7196734,548.5308463,-838.0754995,-25.7040776,-674.3029045,-759.9043983,-61.16159548,531.4074755,-852.8368894,87.17879408,-627.9579196,-564.3384005,-13.6805614,332.6428631,-866.9037125,31.3050325
-691.7867955,-743.4268752,57.31761492,545.0044105,-841.0931981,-28.8458586,-674.4480691,-738.1862526,-61.86939847,529.2482677,-858.6241251,83.82379783,-624.9086594,-542.8334726,-16.81846626,329.6706787,-869.2324947,30.38870149
-696.7647882,-717.5874374,56.72574629,537.1652879,-845.8509937,-31.16313323,-675.8123299,-715.8945868,-62.0151745,521.9764342,-864.2478372,81.44697673,-618.1680301,-522.2582627,-19.69530361,321.8463632,-871.146309,29.3540758
-699.1601819,-692.6496206,54.6479043,526.1142264,-853.2341808,-32.08651141,-672.3818109,-694.7675576,-62.88624877,510.1521388,-871.0382043,80.51215918,-609.930822,-502.1659588,-22.43764641,310.1551804,-874.8094541,27.53644221
-698.2677523,-668.25824,53.6324303,511.6171656,-861.3139368,-32.94970916,-669.4736349,-673.3556274,-63.33834721,495.1180553,-878.538898,79.66207003,-598.6970345,-483.3622887,-24.33937611,295.1393781,-877.4878817,26.51192859
-694.9253033,-646.7803355,51.45619359,495.8899759,-871.4689121,-32.3217073,-662.4862606,-654.5389871,-64.40906946,477.4325896,-885.6826489,80.40640506,-587.3744563,-466.1256648,-25.85582697,278.2834331,-880.7315936,24.43664529
-689.0288148,-624.4136323,50.4524886,476.121474,-881.8885733,-32.6999517,-655.7760358,-634.2092672,-65.02840263,457.3238802,-895.031789,80.08900006,-572.7617673,-449.0841528,-26.58981681,258.4024641,-883.1557937,24.43322696
-680.0073715,-604.4183932,47.50999319,454.7741539,-895.1372242,-31.34168235,-643.1437841,-615.8710733,-66.73877377,433.8281307,-902.8860687,81.58321622,-558.5874473,-431.7083781,-27.33007112,236.3576409,-885.6773498,22.3774558
-669.3584257,-585.3417731,45.832748,431.3638193,-906.1484577,-31.47035813,-631.6733873,-597.8434543,-68.01372092,410.4366197,-912.1857426,81.53203199,-542.0133519,-416.2449714,-27.57946028,213.6411536,-887.6448206,22.56714829
-655.4984581,-569.0920176,42.70784545,406.6219147,-918.0214446,-30.98181375,-614.526805,-582.3960187,-69.91310658,385.1416472,-918.1872883,82.10059428,-525.9794927,-400.6310228,-28.15035367,189.4198472,-890.1552939,21.07901459
-639.9780522,-554.6241071,39.98309968,380.9318045,-925.7194345,-31.63533431,-597.4153165,-567.9330256,-72.03378672,359.4304701,-922.6887243,81.41853121,-508.2260096,-386.8725985,-28.51615196,164.2676585,-892.6425282,19.5718495
-622.4630082,-542.5555737,37.0479562,354.3275291,-930.8052705,-33.16335683,-578.5789393,-555.5649053,-74.5015006,332.5502168,-923.5524861,79.64639577,-489.2146163,-375.0902833,-29.04061474,137.6838877,-894.9165219,16.29423671
-603.3743113,-533.1650382,34.08191262,326.52586,-932.4960007,-35.674725,-558.6395095,-545.5123131,-77.19823745,304.1788692,-921.2916428,76.65401354,-468.8297523,-365.7775393,-29.65414535,109.5516524,-895.4192051,11.23225756
